resourceId,windowType,start,end,reason
eq-10,available,2026-06-29T05:00:00,2026-06-29T23:00:00,
eq-10,available,2026-06-30T05:00:00,2026-06-30T23:00:00,
eq-10,available,2026-07-01T05:00:00,2026-07-01T23:00:00,
eq-10,available,2026-07-02T05:00:00,2026-07-02T23:00:00,
eq-10,available,2026-07-03T05:00:00,2026-07-03T23:00:00,
eq-10,available,2026-07-04T05:00:00,2026-07-04T23:00:00,
eq-10,available,2026-07-05T05:00:00,2026-07-05T23:00:00,
eq-10,available,2026-07-06T05:00:00,2026-07-06T23:00:00,
eq-10,available,2026-07-07T05:00:00,2026-07-07T23:00:00,
eq-10,available,2026-07-08T05:00:00,2026-07-08T23:00:00,
eq-10,available,2026-07-09T05:00:00,2026-07-09T23:00:00,
eq-10,available,2026-07-10T05:00:00,2026-07-10T23:00:00,
eq-10,available,2026-07-11T05:00:00,2026-07-11T23:00:00,
eq-10,available,2026-07-12T05:00:00,2026-07-12T23:00:00,
eq-10,available,2026-07-13T05:00:00,2026-07-13T23:00:00,
eq-10,available,2026-07-14T05:00:00,2026-07-14T23:00:00,
eq-10,available,2026-07-15T05:00:00,2026-07-15T23:00:00,
eq-10,available,2026-07-16T05:00:00,2026-07-16T23:00:00,
eq-10,available,2026-07-17T05:00:00,2026-07-17T23:00:00,
eq-10,available,2026-07-18T05:00:00,2026-07-18T23:00:00,
eq-10,available,2026-07-19T05:00:00,2026-07-19T23:00:00,
eq-10,available,2026-07-20T05:00:00,2026-07-20T23:00:00,
eq-10,available,2026-07-21T05:00:00,2026-07-21T23:00:00,
eq-10,available,2026-07-22T05:00:00,2026-07-22T23:00:00,
eq-10,available,2026-07-23T05:00:00,2026-07-23T23:00:00,
eq-10,available,2026-07-24T05:00:00,2026-07-24T23:00:00,
eq-10,available,2026-07-25T05:00:00,2026-07-25T23:00:00,
eq-10,available,2026-07-26T05:00:00,2026-07-26T23:00:00,
eq-10,available,2026-07-27T05:00:00,2026-07-27T23:00:00,
eq-10,available,2026-07-28T05:00:00,2026-07-28T23:00:00,
eq-10,available,2026-07-29T05:00:00,2026-07-29T23:00:00,
eq-10,available,2026-07-30T05:00:00,2026-07-30T23:00:00,
eq-10,available,2026-07-31T05:00:00,2026-07-31T23:00:00,
eq-10,available,2026-08-01T05:00:00,2026-08-01T23:00:00,
eq-10,available,2026-08-02T05:00:00,2026-08-02T23:00:00,
eq-10,available,2026-08-03T05:00:00,2026-08-03T23:00:00,
eq-10,available,2026-08-04T05:00:00,2026-08-04T23:00:00,
eq-10,available,2026-08-05T05:00:00,2026-08-05T23:00:00,
eq-10,available,2026-08-06T05:00:00,2026-08-06T23:00:00,
eq-10,available,2026-08-07T05:00:00,2026-08-07T23:00:00,
eq-10,available,2026-08-08T05:00:00,2026-08-08T23:00:00,
eq-10,available,2026-08-09T05:00:00,2026-08-09T23:00:00,
eq-10,available,2026-08-10T05:00:00,2026-08-10T23:00:00,
eq-10,available,2026-08-11T05:00:00,2026-08-11T23:00:00,
eq-10,available,2026-08-12T05:00:00,2026-08-12T23:00:00,
eq-10,available,2026-08-13T05:00:00,2026-08-13T23:00:00,
eq-10,available,2026-08-14T05:00:00,2026-08-14T23:00:00,
eq-10,available,2026-08-15T05:00:00,2026-08-15T23:00:00,
eq-10,available,2026-08-16T05:00:00,2026-08-16T23:00:00,
eq-10,available,2026-08-17T05:00:00,2026-08-17T23:00:00,
eq-10,available,2026-08-18T05:00:00,2026-08-18T23:00:00,
eq-10,available,2026-08-19T05:00:00,2026-08-19T23:00:00,
eq-10,available,2026-08-20T05:00:00,2026-08-20T23:00:00,
eq-10,available,2026-08-21T05:00:00,2026-08-21T23:00:00,
eq-10,available,2026-08-22T05:00:00,2026-08-22T23:00:00,
eq-10,available,2026-08-23T05:00:00,2026-08-23T23:00:00,
eq-10,available,2026-08-24T05:00:00,2026-08-24T23:00:00,
eq-10,available,2026-08-25T05:00:00,2026-08-25T23:00:00,
eq-10,available,2026-08-26T05:00:00,2026-08-26T23:00:00,
eq-10,available,2026-08-27T05:00:00,2026-08-27T23:00:00,
eq-10,available,2026-08-28T05:00:00,2026-08-28T23:00:00,
eq-10,available,2026-08-29T05:00:00,2026-08-29T23:00:00,
eq-10,available,2026-08-30T05:00:00,2026-08-30T23:00:00,
eq-10,available,2026-08-31T05:00:00,2026-08-31T23:00:00,
eq-11,available,2026-06-01T05:00:00,2026-06-01T23:00:00,
eq-11,available,2026-06-02T05:00:00,2026-06-02T23:00:00,
eq-11,available,2026-06-03T05:00:00,2026-06-03T23:00:00,
eq-11,available,2026-06-04T05:00:00,2026-06-04T23:00:00,
eq-11,available,2026-06-05T05:00:00,2026-06-05T23:00:00,
eq-11,available,2026-06-06T05:00:00,2026-06-06T23:00:00,
eq-11,available,2026-06-07T05:00:00,2026-06-07T23:00:00,
eq-11,available,2026-06-08T05:00:00,2026-06-08T23:00:00,
eq-11,available,2026-06-09T05:00:00,2026-06-09T23:00:00,
eq-11,available,2026-06-10T05:00:00,2026-06-10T23:00:00,
eq-11,available,2026-06-11T05:00:00,2026-06-11T23:00:00,
eq-11,available,2026-06-12T05:00:00,2026-06-12T23:00:00,
eq-11,available,2026-06-13T05:00:00,2026-06-13T23:00:00,
eq-11,available,2026-06-14T05:00:00,2026-06-14T23:00:00,
eq-11,available,2026-06-15T05:00:00,2026-06-15T23:00:00,
eq-11,available,2026-06-16T05:00:00,2026-06-16T23:00:00,
eq-11,available,2026-06-17T05:00:00,2026-06-17T23:00:00,
eq-11,available,2026-06-18T05:00:00,2026-06-18T23:00:00,
eq-11,available,2026-06-19T05:00:00,2026-06-19T23:00:00,
eq-11,available,2026-06-20T05:00:00,2026-06-20T23:00:00,
eq-11,available,2026-06-21T05:00:00,2026-06-21T23:00:00,
eq-11,available,2026-06-22T05:00:00,2026-06-22T23:00:00,
eq-11,available,2026-06-23T05:00:00,2026-06-23T23:00:00,
eq-11,available,2026-06-24T05:00:00,2026-06-24T23:00:00,
eq-11,available,2026-06-25T05:00:00,2026-06-25T23:00:00,
eq-11,available,2026-06-26T05:00:00,2026-06-26T23:00:00,
eq-11,available,2026-06-27T05:00:00,2026-06-27T23:00:00,
eq-11,available,2026-06-28T05:00:00,2026-06-28T23:00:00,
eq-11,available,2026-06-29T05:00:00,2026-06-29T23:00:00,
eq-11,available,2026-06-30T05:00:00,2026-06-30T23:00:00,
eq-11,available,2026-07-01T05:00:00,2026-07-01T23:00:00,
eq-11,available,2026-07-02T05:00:00,2026-07-02T23:00:00,
eq-11,available,2026-07-03T05:00:00,2026-07-03T23:00:00,
eq-11,available,2026-07-04T05:00:00,2026-07-04T23:00:00,
eq-11,available,2026-07-05T05:00:00,2026-07-05T23:00:00,
eq-11,available,2026-07-06T05:00:00,2026-07-06T23:00:00,
eq-11,available,2026-07-07T05:00:00,2026-07-07T23:00:00,
eq-11,available,2026-07-08T05:00:00,2026-07-08T23:00:00,
eq-11,available,2026-07-09T05:00:00,2026-07-09T23:00:00,
eq-11,available,2026-07-10T05:00:00,2026-07-10T23:00:00,
eq-11,available,2026-07-11T05:00:00,2026-07-11T23:00:00,
eq-11,available,2026-07-12T05:00:00,2026-07-12T23:00:00,
eq-11,available,2026-07-13T05:00:00,2026-07-13T23:00:00,
eq-11,available,2026-07-14T05:00:00,2026-07-14T23:00:00,
eq-11,available,2026-07-15T05:00:00,2026-07-15T23:00:00,
eq-11,available,2026-07-16T05:00:00,2026-07-16T23:00:00,
eq-11,available,2026-07-17T05:00:00,2026-07-17T23:00:00,
eq-11,available,2026-07-18T05:00:00,2026-07-18T23:00:00,
eq-11,available,2026-07-19T05:00:00,2026-07-19T23:00:00,
eq-11,available,2026-07-20T05:00:00,2026-07-20T23:00:00,
eq-11,available,2026-07-21T05:00:00,2026-07-21T23:00:00,
eq-11,available,2026-07-22T05:00:00,2026-07-22T23:00:00,
eq-11,available,2026-07-23T05:00:00,2026-07-23T23:00:00,
eq-11,available,2026-07-24T05:00:00,2026-07-24T23:00:00,
eq-11,available,2026-07-25T05:00:00,2026-07-25T23:00:00,
eq-11,available,2026-07-26T05:00:00,2026-07-26T23:00:00,
eq-11,available,2026-07-27T05:00:00,2026-07-27T23:00:00,
eq-11,available,2026-07-28T05:00:00,2026-07-28T23:00:00,
eq-11,available,2026-07-29T05:00:00,2026-07-29T23:00:00,
eq-11,available,2026-07-30T05:00:00,2026-07-30T23:00:00,
eq-11,available,2026-07-31T05:00:00,2026-07-31T23:00:00,
eq-11,available,2026-08-01T05:00:00,2026-08-01T23:00:00,
eq-11,available,2026-08-02T05:00:00,2026-08-02T23:00:00,
eq-11,available,2026-08-03T05:00:00,2026-08-03T23:00:00,
eq-11,available,2026-08-04T05:00:00,2026-08-04T23:00:00,
eq-11,available,2026-08-05T05:00:00,2026-08-05T23:00:00,
eq-11,available,2026-08-06T05:00:00,2026-08-06T23:00:00,
eq-11,available,2026-08-07T05:00:00,2026-08-07T23:00:00,
eq-11,available,2026-08-08T05:00:00,2026-08-08T23:00:00,
eq-11,available,2026-08-09T05:00:00,2026-08-09T23:00:00,
eq-11,available,2026-08-10T05:00:00,2026-08-10T23:00:00,
eq-11,available,2026-08-11T05:00:00,2026-08-11T23:00:00,
eq-11,available,2026-08-12T05:00:00,2026-08-12T23:00:00,
eq-11,available,2026-08-13T05:00:00,2026-08-13T23:00:00,
eq-11,available,2026-08-14T05:00:00,2026-08-14T23:00:00,
eq-11,available,2026-08-15T05:00:00,2026-08-15T23:00:00,
eq-11,available,2026-08-16T05:00:00,2026-08-16T23:00:00,
eq-11,available,2026-08-17T05:00:00,2026-08-17T23:00:00,
eq-11,available,2026-08-18T05:00:00,2026-08-18T23:00:00,
eq-11,available,2026-08-19T05:00:00,2026-08-19T23:00:00,
eq-11,available,2026-08-20T05:00:00,2026-08-20T23:00:00,
eq-11,available,2026-08-21T05:00:00,2026-08-21T23:00:00,
eq-11,available,2026-08-22T05:00:00,2026-08-22T23:00:00,
eq-11,available,2026-08-23T05:00:00,2026-08-23T23:00:00,
eq-11,available,2026-08-24T05:00:00,2026-08-24T23:00:00,
eq-11,available,2026-08-25T05:00:00,2026-08-25T23:00:00,
eq-11,available,2026-08-26T05:00:00,2026-08-26T23:00:00,
eq-11,available,2026-08-27T05:00:00,2026-08-27T23:00:00,
eq-11,available,2026-08-28T05:00:00,2026-08-28T23:00:00,
eq-11,available,2026-08-29T05:00:00,2026-08-29T23:00:00,
eq-11,available,2026-08-30T05:00:00,2026-08-30T23:00:00,
eq-11,available,2026-08-31T05:00:00,2026-08-31T23:00:00,
eq-12,available,2026-06-01T05:00:00,2026-06-01T23:00:00,
eq-12,available,2026-06-02T05:00:00,2026-06-02T23:00:00,
eq-12,available,2026-06-03T05:00:00,2026-06-03T23:00:00,
eq-12,available,2026-06-04T05:00:00,2026-06-04T23:00:00,
eq-12,available,2026-06-05T05:00:00,2026-06-05T23:00:00,
eq-12,available,2026-06-06T05:00:00,2026-06-06T23:00:00,
eq-12,available,2026-06-07T05:00:00,2026-06-07T23:00:00,
eq-12,available,2026-06-08T05:00:00,2026-06-08T23:00:00,
eq-12,available,2026-06-09T05:00:00,2026-06-09T23:00:00,
eq-12,available,2026-06-10T05:00:00,2026-06-10T23:00:00,
eq-12,available,2026-06-11T05:00:00,2026-06-11T23:00:00,
eq-12,available,2026-06-12T05:00:00,2026-06-12T23:00:00,
eq-12,available,2026-06-13T05:00:00,2026-06-13T23:00:00,
eq-12,available,2026-06-14T05:00:00,2026-06-14T23:00:00,
eq-12,available,2026-06-15T05:00:00,2026-06-15T23:00:00,
eq-12,available,2026-06-16T05:00:00,2026-06-16T23:00:00,
eq-12,available,2026-06-17T05:00:00,2026-06-17T23:00:00,
eq-12,available,2026-06-18T05:00:00,2026-06-18T23:00:00,
eq-12,available,2026-06-19T05:00:00,2026-06-19T23:00:00,
eq-12,available,2026-06-20T05:00:00,2026-06-20T23:00:00,
eq-12,available,2026-06-21T05:00:00,2026-06-21T23:00:00,
eq-12,available,2026-06-22T05:00:00,2026-06-22T23:00:00,
eq-12,available,2026-06-23T05:00:00,2026-06-23T23:00:00,
eq-12,available,2026-06-24T05:00:00,2026-06-24T23:00:00,
eq-12,available,2026-06-25T05:00:00,2026-06-25T23:00:00,
eq-12,available,2026-06-26T05:00:00,2026-06-26T23:00:00,
eq-12,available,2026-06-27T05:00:00,2026-06-27T23:00:00,
eq-12,available,2026-06-28T05:00:00,2026-06-28T23:00:00,
eq-12,available,2026-06-29T05:00:00,2026-06-29T23:00:00,
eq-12,available,2026-06-30T05:00:00,2026-06-30T23:00:00,
eq-12,available,2026-07-01T05:00:00,2026-07-01T23:00:00,
eq-12,available,2026-07-02T05:00:00,2026-07-02T23:00:00,
eq-12,available,2026-07-03T05:00:00,2026-07-03T23:00:00,
eq-12,available,2026-07-04T05:00:00,2026-07-04T23:00:00,
eq-12,available,2026-07-05T05:00:00,2026-07-05T23:00:00,
eq-12,available,2026-07-06T05:00:00,2026-07-06T23:00:00,
eq-12,available,2026-07-07T05:00:00,2026-07-07T23:00:00,
eq-12,available,2026-07-08T05:00:00,2026-07-08T23:00:00,
eq-12,available,2026-07-09T05:00:00,2026-07-09T23:00:00,
eq-12,available,2026-07-10T05:00:00,2026-07-10T23:00:00,
eq-12,available,2026-07-11T05:00:00,2026-07-11T23:00:00,
eq-12,available,2026-07-12T05:00:00,2026-07-12T23:00:00,
eq-12,available,2026-07-13T05:00:00,2026-07-13T23:00:00,
eq-12,available,2026-07-14T05:00:00,2026-07-14T23:00:00,
eq-12,available,2026-07-15T05:00:00,2026-07-15T23:00:00,
eq-12,available,2026-07-16T05:00:00,2026-07-16T23:00:00,
eq-12,available,2026-07-17T05:00:00,2026-07-17T23:00:00,
eq-12,available,2026-07-18T05:00:00,2026-07-18T23:00:00,
eq-12,available,2026-07-19T05:00:00,2026-07-19T23:00:00,
eq-12,available,2026-07-20T05:00:00,2026-07-20T23:00:00,
eq-12,available,2026-07-21T05:00:00,2026-07-21T23:00:00,
eq-12,available,2026-07-22T05:00:00,2026-07-22T23:00:00,
eq-12,available,2026-07-23T05:00:00,2026-07-23T23:00:00,
eq-12,available,2026-07-24T05:00:00,2026-07-24T23:00:00,
eq-12,available,2026-07-25T05:00:00,2026-07-25T23:00:00,
eq-12,available,2026-07-26T05:00:00,2026-07-26T23:00:00,
eq-12,available,2026-07-27T05:00:00,2026-07-27T23:00:00,
eq-12,available,2026-07-28T05:00:00,2026-07-28T23:00:00,
eq-12,available,2026-07-29T05:00:00,2026-07-29T23:00:00,
eq-12,available,2026-07-30T05:00:00,2026-07-30T23:00:00,
eq-12,available,2026-07-31T05:00:00,2026-07-31T23:00:00,
eq-12,available,2026-08-01T05:00:00,2026-08-01T23:00:00,
eq-12,available,2026-08-02T05:00:00,2026-08-02T23:00:00,
eq-12,available,2026-08-03T05:00:00,2026-08-03T23:00:00,
eq-12,available,2026-08-04T05:00:00,2026-08-04T23:00:00,
eq-12,available,2026-08-05T05:00:00,2026-08-05T23:00:00,
eq-12,available,2026-08-06T05:00:00,2026-08-06T23:00:00,
eq-12,available,2026-08-07T05:00:00,2026-08-07T23:00:00,
eq-12,available,2026-08-08T05:00:00,2026-08-08T23:00:00,
eq-12,available,2026-08-09T05:00:00,2026-08-09T23:00:00,
eq-12,available,2026-08-10T05:00:00,2026-08-10T23:00:00,
eq-12,available,2026-08-11T05:00:00,2026-08-11T23:00:00,
eq-12,available,2026-08-12T05:00:00,2026-08-12T23:00:00,
eq-12,available,2026-08-13T05:00:00,2026-08-13T23:00:00,
eq-12,available,2026-08-14T05:00:00,2026-08-14T23:00:00,
eq-12,available,2026-08-15T05:00:00,2026-08-15T23:00:00,
eq-12,available,2026-08-16T05:00:00,2026-08-16T23:00:00,
eq-12,available,2026-08-17T05:00:00,2026-08-17T23:00:00,
eq-12,available,2026-08-18T05:00:00,2026-08-18T23:00:00,
eq-12,available,2026-08-19T05:00:00,2026-08-19T23:00:00,
eq-12,available,2026-08-20T05:00:00,2026-08-20T23:00:00,
eq-12,available,2026-08-21T05:00:00,2026-08-21T23:00:00,
eq-12,available,2026-08-22T05:00:00,2026-08-22T23:00:00,
eq-12,available,2026-08-23T05:00:00,2026-08-23T23:00:00,
eq-12,available,2026-08-24T05:00:00,2026-08-24T23:00:00,
eq-12,available,2026-08-25T05:00:00,2026-08-25T23:00:00,
eq-12,available,2026-08-26T05:00:00,2026-08-26T23:00:00,
eq-12,available,2026-08-27T05:00:00,2026-08-27T23:00:00,
eq-12,available,2026-08-28T05:00:00,2026-08-28T23:00:00,
eq-12,available,2026-08-29T05:00:00,2026-08-29T23:00:00,
eq-12,available,2026-08-30T05:00:00,2026-08-30T23:00:00,
eq-12,available,2026-08-31T05:00:00,2026-08-31T23:00:00,
sp-01,available,2026-06-02T09:00:00,2026-06-02T17:00:00,
sp-01,available,2026-06-04T09:00:00,2026-06-04T17:00:00,
sp-01,available,2026-06-09T09:00:00,2026-06-09T17:00:00,
sp-01,available,2026-06-11T09:00:00,2026-06-11T17:00:00,
sp-01,available,2026-06-16T09:00:00,2026-06-16T17:00:00,
sp-01,available,2026-06-18T09:00:00,2026-06-18T17:00:00,
sp-01,available,2026-06-23T09:00:00,2026-06-23T17:00:00,
sp-01,available,2026-06-25T09:00:00,2026-06-25T17:00:00,
sp-01,available,2026-06-30T09:00:00,2026-06-30T17:00:00,
sp-01,available,2026-07-02T09:00:00,2026-07-02T17:00:00,
sp-01,available,2026-07-07T09:00:00,2026-07-07T17:00:00,
sp-01,available,2026-07-09T09:00:00,2026-07-09T17:00:00,
sp-01,available,2026-07-14T09:00:00,2026-07-14T17:00:00,
sp-01,available,2026-07-16T09:00:00,2026-07-16T17:00:00,
sp-01,available,2026-07-21T09:00:00,2026-07-21T17:00:00,
sp-01,available,2026-07-23T09:00:00,2026-07-23T17:00:00,
sp-01,available,2026-07-28T09:00:00,2026-07-28T17:00:00,
sp-01,available,2026-07-30T09:00:00,2026-07-30T17:00:00,
sp-01,available,2026-08-04T09:00:00,2026-08-04T17:00:00,
sp-01,available,2026-08-06T09:00:00,2026-08-06T17:00:00,
sp-01,available,2026-08-11T09:00:00,2026-08-11T17:00:00,
sp-01,available,2026-08-13T09:00:00,2026-08-13T17:00:00,
sp-01,available,2026-08-18T09:00:00,2026-08-18T17:00:00,
sp-01,available,2026-08-20T09:00:00,2026-08-20T17:00:00,
sp-01,available,2026-08-25T09:00:00,2026-08-25T17:00:00,
sp-01,available,2026-08-27T09:00:00,2026-08-27T17:00:00,
sp-02,available,2026-06-03T09:00:00,2026-06-03T15:00:00,
sp-02,available,2026-06-10T09:00:00,2026-06-10T15:00:00,
sp-02,available,2026-06-17T09:00:00,2026-06-17T15:00:00,
sp-02,available,2026-06-24T09:00:00,2026-06-24T15:00:00,
sp-02,available,2026-07-01T09:00:00,2026-07-01T15:00:00,
sp-02,available,2026-07-08T09:00:00,2026-07-08T15:00:00,
sp-02,available,2026-07-15T09:00:00,2026-07-15T15:00:00,
sp-02,available,2026-07-22T09:00:00,2026-07-22T15:00:00,
sp-02,available,2026-07-29T09:00:00,2026-07-29T15:00:00,
sp-02,available,2026-08-05T09:00:00,2026-08-05T15:00:00,
sp-02,available,2026-08-12T09:00:00,2026-08-12T15:00:00,
sp-02,available,2026-08-19T09:00:00,2026-08-19T15:00:00,
sp-02,available,2026-08-26T09:00:00,2026-08-26T15:00:00,
sp-02,downtime,2026-07-15T00:00:00,2026-07-15T23:59:00,Cardiology clinic cancelled (conference)
sp-03,available,2026-06-01T10:00:00,2026-06-01T16:00:00,
sp-03,available,2026-06-04T10:00:00,2026-06-04T16:00:00,
sp-03,available,2026-06-08T10:00:00,2026-06-08T16:00:00,
sp-03,available,2026-06-11T10:00:00,2026-06-11T16:00:00,
sp-03,available,2026-06-15T10:00:00,2026-06-15T16:00:00,
sp-03,available,2026-06-18T10:00:00,2026-06-18T16:00:00,
sp-03,available,2026-06-22T10:00:00,2026-06-22T16:00:00,
sp-03,available,2026-06-25T10:00:00,2026-06-25T16:00:00,
sp-03,available,2026-06-29T10:00:00,2026-06-29T16:00:00,
sp-03,available,2026-07-02T10:00:00,2026-07-02T16:00:00,
sp-03,available,2026-07-06T10:00:00,2026-07-06T16:00:00,
sp-03,available,2026-07-09T10:00:00,2026-07-09T16:00:00,
sp-03,available,2026-07-13T10:00:00,2026-07-13T16:00:00,
sp-03,available,2026-07-16T10:00:00,2026-07-16T16:00:00,
sp-03,available,2026-07-20T10:00:00,2026-07-20T16:00:00,
sp-03,available,2026-07-23T10:00:00,2026-07-23T16:00:00,
sp-03,available,2026-07-27T10:00:00,2026-07-27T16:00:00,
sp-03,available,2026-07-30T10:00:00,2026-07-30T16:00:00,
sp-03,available,2026-08-03T10:00:00,2026-08-03T16:00:00,
sp-03,available,2026-08-06T10:00:00,2026-08-06T16:00:00,
sp-03,available,2026-08-10T10:00:00,2026-08-10T16:00:00,
sp-03,available,2026-08-13T10:00:00,2026-08-13T16:00:00,
sp-03,available,2026-08-17T10:00:00,2026-08-17T16:00:00,
sp-03,available,2026-08-20T10:00:00,2026-08-20T16:00:00,
sp-03,available,2026-08-24T10:00:00,2026-08-24T16:00:00,
sp-03,available,2026-08-27T10:00:00,2026-08-27T16:00:00,
sp-03,available,2026-08-31T10:00:00,2026-08-31T16:00:00,
sp-04,available,2026-06-05T09:00:00,2026-06-05T14:00:00,
sp-04,available,2026-06-12T09:00:00,2026-06-12T14:00:00,
sp-04,available,2026-06-19T09:00:00,2026-06-19T14:00:00,
sp-04,available,2026-06-26T09:00:00,2026-06-26T14:00:00,
sp-04,available,2026-07-03T09:00:00,2026-07-03T14:00:00,
sp-04,available,2026-07-10T09:00:00,2026-07-10T14:00:00,
sp-04,available,2026-07-17T09:00:00,2026-07-17T14:00:00,
sp-04,available,2026-07-24T09:00:00,2026-07-24T14:00:00,
sp-04,available,2026-07-31T09:00:00,2026-07-31T14:00:00,
sp-04,available,2026-08-07T09:00:00,2026-08-07T14:00:00,
sp-04,available,2026-08-14T09:00:00,2026-08-14T14:00:00,
sp-04,available,2026-08-21T09:00:00,2026-08-21T14:00:00,
sp-04,available,2026-08-28T09:00:00,2026-08-28T14:00:00,
sp-05,available,2026-06-02T08:00:00,2026-06-02T13:00:00,
sp-05,available,2026-06-05T08:00:00,2026-06-05T13:00:00,
sp-05,available,2026-06-09T08:00:00,2026-06-09T13:00:00,
sp-05,available,2026-06-12T08:00:00,2026-06-12T13:00:00,
sp-05,available,2026-06-16T08:00:00,2026-06-16T13:00:00,
sp-05,available,2026-06-19T08:00:00,2026-06-19T13:00:00,
sp-05,available,2026-06-23T08:00:00,2026-06-23T13:00:00,
sp-05,available,2026-06-26T08:00:00,2026-06-26T13:00:00,
sp-05,available,2026-06-30T08:00:00,2026-06-30T13:00:00,
sp-05,available,2026-07-03T08:00:00,2026-07-03T13:00:00,
sp-05,available,2026-07-07T08:00:00,2026-07-07T13:00:00,
sp-05,available,2026-07-10T08:00:00,2026-07-10T13:00:00,
sp-05,available,2026-07-14T08:00:00,2026-07-14T13:00:00,
sp-05,available,2026-07-17T08:00:00,2026-07-17T13:00:00,
sp-05,available,2026-07-21T08:00:00,2026-07-21T13:00:00,
sp-05,available,2026-07-24T08:00:00,2026-07-24T13:00:00,
sp-05,available,2026-07-28T08:00:00,2026-07-28T13:00:00,
sp-05,available,2026-07-31T08:00:00,2026-07-31T13:00:00,
sp-05,available,2026-08-04T08:00:00,2026-08-04T13:00:00,
sp-05,available,2026-08-07T08:00:00,2026-08-07T13:00:00,
sp-05,available,2026-08-11T08:00:00,2026-08-11T13:00:00,
sp-05,available,2026-08-14T08:00:00,2026-08-14T13:00:00,
sp-05,available,2026-08-18T08:00:00,2026-08-18T13:00:00,
sp-05,available,2026-08-21T08:00:00,2026-08-21T13:00:00,
sp-05,available,2026-08-25T08:00:00,2026-08-25T13:00:00,
sp-05,available,2026-08-28T08:00:00,2026-08-28T13:00:00,
sp-05,downtime,2026-06-30T00:00:00,2026-07-03T23:59:00,Sports medicine physician at symposium
ah-01,available,2026-06-01T07:00:00,2026-06-01T12:00:00,
ah-01,available,2026-06-03T07:00:00,2026-06-03T12:00:00,
ah-01,available,2026-06-05T07:00:00,2026-06-05T12:00:00,
ah-01,available,2026-06-08T07:00:00,2026-06-08T12:00:00,
ah-01,available,2026-06-10T07:00:00,2026-06-10T12:00:00,
ah-01,available,2026-06-12T07:00:00,2026-06-12T12:00:00,
ah-01,available,2026-06-15T07:00:00,2026-06-15T12:00:00,
ah-01,available,2026-06-17T07:00:00,2026-06-17T12:00:00,
ah-01,available,2026-06-19T07:00:00,2026-06-19T12:00:00,
ah-01,available,2026-06-22T07:00:00,2026-06-22T12:00:00,
ah-01,available,2026-06-24T07:00:00,2026-06-24T12:00:00,
ah-01,available,2026-06-26T07:00:00,2026-06-26T12:00:00,
ah-01,available,2026-06-29T07:00:00,2026-06-29T12:00:00,
ah-01,available,2026-07-01T07:00:00,2026-07-01T12:00:00,
ah-01,available,2026-07-03T07:00:00,2026-07-03T12:00:00,
ah-01,available,2026-07-06T07:00:00,2026-07-06T12:00:00,
ah-01,available,2026-07-08T07:00:00,2026-07-08T12:00:00,
ah-01,available,2026-07-10T07:00:00,2026-07-10T12:00:00,
ah-01,available,2026-07-13T07:00:00,2026-07-13T12:00:00,
ah-01,available,2026-07-15T07:00:00,2026-07-15T12:00:00,
ah-01,available,2026-07-17T07:00:00,2026-07-17T12:00:00,
ah-01,available,2026-07-20T07:00:00,2026-07-20T12:00:00,
ah-01,available,2026-07-22T07:00:00,2026-07-22T12:00:00,
ah-01,available,2026-07-24T07:00:00,2026-07-24T12:00:00,
ah-01,available,2026-07-27T07:00:00,2026-07-27T12:00:00,
ah-01,available,2026-07-29T07:00:00,2026-07-29T12:00:00,
ah-01,available,2026-07-31T07:00:00,2026-07-31T12:00:00,
ah-01,available,2026-08-03T07:00:00,2026-08-03T12:00:00,
ah-01,available,2026-08-05T07:00:00,2026-08-05T12:00:00,
ah-01,available,2026-08-07T07:00:00,2026-08-07T12:00:00,
ah-01,available,2026-08-10T07:00:00,2026-08-10T12:00:00,
ah-01,available,2026-08-12T07:00:00,2026-08-12T12:00:00,
ah-01,available,2026-08-14T07:00:00,2026-08-14T12:00:00,
ah-01,available,2026-08-17T07:00:00,2026-08-17T12:00:00,
ah-01,available,2026-08-19T07:00:00,2026-08-19T12:00:00,
ah-01,available,2026-08-21T07:00:00,2026-08-21T12:00:00,
ah-01,available,2026-08-24T07:00:00,2026-08-24T12:00:00,
ah-01,available,2026-08-26T07:00:00,2026-08-26T12:00:00,
ah-01,available,2026-08-28T07:00:00,2026-08-28T12:00:00,
ah-01,available,2026-08-31T07:00:00,2026-08-31T12:00:00,
ah-01,downtime,2026-07-13T00:00:00,2026-07-19T23:59:00,Trainer on annual leave
ah-02,available,2026-06-02T09:00:00,2026-06-02T15:00:00,
ah-02,available,2026-06-04T09:00:00,2026-06-04T15:00:00,
ah-02,available,2026-06-09T09:00:00,2026-06-09T15:00:00,
ah-02,available,2026-06-11T09:00:00,2026-06-11T15:00:00,
ah-02,available,2026-06-16T09:00:00,2026-06-16T15:00:00,
ah-02,available,2026-06-18T09:00:00,2026-06-18T15:00:00,
ah-02,available,2026-06-23T09:00:00,2026-06-23T15:00:00,
ah-02,available,2026-06-25T09:00:00,2026-06-25T15:00:00,
ah-02,available,2026-06-30T09:00:00,2026-06-30T15:00:00,
ah-02,available,2026-07-02T09:00:00,2026-07-02T15:00:00,
ah-02,available,2026-07-07T09:00:00,2026-07-07T15:00:00,
ah-02,available,2026-07-09T09:00:00,2026-07-09T15:00:00,
ah-02,available,2026-07-14T09:00:00,2026-07-14T15:00:00,
ah-02,available,2026-07-16T09:00:00,2026-07-16T15:00:00,
